"X59",-0.0159160131095519,-0.0208242006616655,-0.0184512203218398,0.274848825695539,-0.0403549662756779,-0.0165998475331287,-0.0673821175665891,-0.0387793413781689,-0.0308704257749971,-0.0256706930739204
"X60",0,0,0,0,0,0,0,0,0,0
"X61",0,0,0,0,0,0,0,0,0,0
"X62",0,0,0,0,0,0,0,0,0,0
"X63",0,0,0,0,0,0,0,0,0,0
"X64",0,0,0,0,0,0,0,0,0,0
"X65",0,0,0,0,0,0,0,0,0,0
"X66",0,0,0,0,0,0,0,0,0,0
"X67",0,0,0,0,0,0,0,0,0,0
"X68",0,0,0,0,0,0,0,0,0,0
"X69",0,0,0,0,0,0,0,0,0,0
"X70",0,0,0,0,0,0,0,0,0,0
"X71",0,0,0,0,0,0,0,0,0,0
"X72",0,0,0,0,0,0,0,0,0,0
"X73",0,0,0,0,0,0,0,0,0,0
"X74",0,0,0,0,0,0,0,0,0,0
"X75",0,0,0,0,0,0,0,0,0,0
"X76",0,0,0,0,0,0,0,0,0,0
"X77",0,0,0,0,0,0,0,0,0,0
"X78",0,0,0,0,0,0,0,0,0,0
"X79",0,0,0,0,0,0,0,0,0,0
"X80",0,0,0,0,0,0,0,0,0,0
"X81",0,0,0,0,0,0,0,0,0,0
"X82",0,0,0,0,0,0,0,0,0,0
"X83",0,0,0,0,0,0,0,0,0,0
"X84",0,0,0,0,0,0,0,0,0,0
"X85",0,0,0,0,0,0,0,0,0,0
"X86",0,0,0,0,0,0,0,0,0,0
"X87",0,0,0,0,0,0,0,0,0,0
"X88",0,0,0,0,0,0,0,0,0,0
"X89",0,0,0,0,0,0,0,0,0,0
"X90",0,0,0,0,0,0,0,0,0,0
"X91",0,0,0,0,0,0,0,0,0,0
"X92",0,0,0,0,0,0,0,0,0,0
"X93",0,0,0,0,0,0,0,0,0,0
"X94",0,0,0,0,0,0,0,0,0,0
"X95",0.119045196858245,-0.024660625489326,-0.0232991541527355,-0.0320600973692799,-0.0210804358797028,-0.0271070296661375,0.0329951369246358,-0.0129703901196675,-5.12070571699915e-05,-0.0108113940488613
"X96",0,0,0,0,0,0,0,0,0,0
"X97",0,0,0,0,0,0,0,0,0,0
"X98",0,0,0,0,0,0,0,0,0,0
"X99",0,0,0,0,0,0,0,0,0,0
"X100",0,0,0,0,0,0,0,0,0,0
"X101",0,0,0,0,0,0,0,0,0,0
"X102",0,0,0,0,0,0,0,0,0,0
"X103",0,0,0,0,0,0,0,0,0,0
"X104",0,0,0,0,0,0,0,0,0,0
"X105",0,0,0,0,0,0,0,0,0,0
"X106",0,0,0,0,0,0,0,0,0,0
"X107",0,0,0,0,0,0,0,0,0,0
"X108",0,0,0,0,0,0,0,0,0,0
"X109",0,0,0,0,0,0,0,0,0,0
"X110",0,0,0,0,0,0,0,0,0,0
"X111",0,0,0,0,0,0,0,0,0,0
"X112",0,0,0,0,0,0,0,0,0,0
"X113",0,0,0,0,0,0,0,0,0,0
"X114",0,0,0,0,0,0,0,0,0,0
"X115",0,0,0,0,0,0,0,0,0,0
"X116",0,0,0,0,0,0,0,0,0,0
"X117",0,0,0,0,0,0,0,0,0,0
"X118",0,0,0,0,0,0,0,0,0,0
"X119",0,0,0,0,0,0,0,0,0,0
"X120",0,0,0,0,0,0,0,0,0,0
"X121",0,0,0,0,0,0,0,0,0,0
"X122",0,0,0,0,0,0,0,0,0,0
"X123",0,0,0,0,0,0,0,0,0,0
"X124",0,0,0,0,0,0,0,0,0,0
"X125",0,0,0,0,0,0,0,0,0,0
"X126",0,0,0,0,0,0,0,0,0,0
"X127",0,0,0,0,0,0,0,0,0,0
"X128",0,0,0,0,0,0,0,0,0,0
"X129",0,0,0,0,0,0,0,0,0,0
"X130",0,0,0,0,0,0,0,0,0,0
"X131",0,0,0,0,0,0,0,0,0,0
"X132",-0.0125009970498216,-0.0226485245358967,-0.0113097698668947,-0.00887698318828093,-0.0171732493432982,-0.0104855008548064,-0.0103399149772478,-0.0638186056060671,0.272113393490297,-0.114959848067983
"X133",0,0,0,0,0,0,0,0,0,0
"X134",0,0,0,0,0,0,0,0,0,0
"X135",0,0,0,0,0,0,0,0,0,0
"X136",0,0,0,0,0,0,0,0,0,0
"X137",0,0,0,0,0,0,0,0,0,0
"X138",0,0,0,0,0,0,0,0,0,0
"X139",0,0,0,0,0,0,0,0,0,0
"X140",0,0,0,0,0,0,0,0,0,0
"X141",0,0,0,0,0,0,0,0,0,0
"X142",0,0,0,0,0,0,0,0,0,0
"X143",0,0,0,0,0,0,0,0,0,0
"X144",0,0,0,0,0,0,0,0,0,0
"X145",0,0,0,0,0,0,0,0,0,0
"X146",0,0,0,0,0,0,0,0,0,0
"X147",0,0,0,0,0,0,0,0,0,0
"X148",0,0,0,0,0,0,0,0,0,0
"X149",0,0,0,0,0,0,0,0,0,0
"X150",0,0,0,0,0,0,0,0,0,0
"X151",0,0,0,0,0,0,0,0,0,0
"X152",0,0,0,0,0,0,0,0,0,0
"X153",0,0,0,0,0,0,0,0,0,0
"X154",0,0,0,0,0,0,0,0,0,0
"X155",0,0,0,0,0,0,0,0,0,0
"X156",0,0,0,0,0,0,0,0,0,0
"X157",0,0,0,0,0,0,0,0,0,0
"X158",0,0,0,0,0,0,0,0,0,0
"X159",0,0,0,0,0,0,0,0,0,0
"X160",0,0,0,0,0,0,0,0,0,0
"X161",0,0,0,0,0,0,0,0,0,0
"X162",0,0,0,0,0,0,0,0,0,0
"X163",0,0,0,0,0,0,0,0,0,0
"X164",0,0,0,0,0,0,0,0,0,0
"X165",0,0,0,0,0,0,0,0,0,0
"X166",0,0,0,0,0,0,0,0,0,0
"X167",0,0,0,0,0,0,0,0,0,0
"X168",0,0,0,0,0,0,0,0,0,0
"X169",0,0,0,0,0,0,0,0,0,0
"X170",0,0,0,0,0,0,0,0,0,0
"X171",0,0,0,0,0,0,0,0,0,0
"X172",0,0,0,0,0,0,0,0,0,0
"X173",0,0,0,0,0,0,0,0,0,0
"X174",0,0,0,0,0,0,0,0,0,0
"X175",0,0,0,0,0,0,0,0,0,0
"X176",0,0,0,0,0,0,0,0,0,0
"X177",0,0,0,0,0,0,0,0,0,0
"X178",0,0,0,0,0,0,0,0,0,0
"X179",0,0,0,0,0,0,0,0,0,0
"X180",0,0,0,0,0,0,0,0,0,0
"X181",0,0,0,0,0,0,0,0,0,0
"X182",0,0,0,0,0,0,0,0,0,0
"X183",0,0,0,0,0,0,0,0,0,0
"X184",0,0,0,0,0,0,0,0,0,0
"X185",0,0,0,0,0,0,0,0,0,0
"X186",0,0,0,0,0,0,0,0,0,0
"X187",0,0,0,0,0,0,0,0,0,0
"X188",0,0,0,0,0,0,0,0,0,0
"X189",0,0,0,0,0,0,0,0,0,0
"X190",0,0,0,0,0,0,0,0,0,0
"X191",0,0,0,0,0,0,0,0,0,0
"X192",0,0,0,0,0,0,0,0,0,0
"X193",0,0,0,0,0,0,0,0,0,0
"X194",0,0,0,0,0,0,0,0,0,0
"X195",0,0,0,0,0,0,0,0,0,0
"X196",0,0,0,0,0,0,0,0,0,0
"X197",0,0,0,0,0,0,0,0,0,0
"X198",0,0,0,0,0,0,0,0,0,0
"X199",0,0,0,0,0,0,0,0,0,0
"X200",0,0,0,0,0,0,0,0,0,0
"X201",0,0,0,0,0,0,0,0,0,0
"X202",0,0,0,0,0,0,0,0,0,0
"X203",-0.00321643459097883,-0.00444995900265126,0.0012555439145067,-0.00337195106865167,0.0251688419113077,-0.003902155197477,-0.00194098720903803,-0.00311021135532045,-0.00284211512168843,-0.00359057228000881
"X204",0,0,0,0,0,0,0,0,0,0
"X205",0,0,0,0,0,0,0,0,0,0
"X206",0,0,0,0,0,0,0,0,0,0
"X207",0,0,0,0,0,0,0,0,0,0
"X208",0,0,0,0,0,0,0,0,0,0
"X209",0,0,0,0,0,0,0,0,0,0
"X210",0,0,0,0,0,0,0,0,0,0
"X211",0,0,0,0,0,0,0,0,0,0
"X212",0,0,0,0,0,0,0,0,0,0
"X213",0,0,0,0,0,0,0,0,0,0
"X214",0,0,0,0,0,0,0,0,0,0
"X215",0,0,0,0,0,0,0,0,0,0
"X216",0,0,0,0,0,0,0,0,0,0
"X217",0,0,0,0,0,0,0,0,0,0
"X218",0,0,0,0,0,0,0,0,0,0
"X219",0,0,0,0,0,0,0,0,0,0
"X220",0,0,0,0,0,0,0,0,0,0
"X221",0,0,0,0,0,0,0,0,0,0
"X222",0,0,0,0,0,0,0,0,0,0
"X223",0,0,0,0,0,0,0,0,0,0
"X224",0,0,0,0,0,0,0,0,0,0
"X225",0,0,0,0,0,0,0,0,0,0
"X226",0,0,0,0,0,0,0,0,0,0
"X227",0,0,0,0,0,0,0,0,0,0
"X228",0,0,0,0,0,0,0,0,0,0
"X229",0,0,0,0,0,0,0,0,0,0
"X230",0,0,0,0,0,0,0,0,0,0
"X231",0,0,0,0,0,0,0,0,0,0
"X232",0,0,0,0,0,0,0,0,0,0
"X233",0,0,0,0,0,0,0,0,0,0
"X234",0,0,0,0,0,0,0,0,0,0
"X235",0,0,0,0,0,0,0,0,0,0
"X236",0,0,0,0,0,0,0,0,0,0
"X237",0,0,0,0,0,0,0,0,0,0
"X238",0,0,0,0,0,0,0,0,0,0
"X239",-0.0168648711717563,0.000502481716623083,0.014473575603318,-0.0219713705326756,-0.0117581290827226,0.0199440294019087,0.0353048064885605,-0.00551276144161314,-0.00412429381249,-0.00999346716915273
"X240",0,0,0,0,0,0,0,0,0,0
"X241",-3.80218722696626e-05,0.00101654153639811,-0.000311375527254624,-0.000105290460914306,-4.29934261899203e-05,-4.22792421917425e-05,-9.05020598618111e-05,-0.000115417526430728,-0.000149084232366762,-0.00012157718891855
"X242",0,0,0,0,0,0,0,0,0,0
"X243",0,0,0,0,0,0,0,0,0,0
"X244",0,0,0,0,0,0,0,0,0,0
"X245",0,0,0,0,0,0,0,0,0,0
"X246",0,0,0,0,0,0,0,0,0,0
"X247",0,0,0,0,0,0,0,0,0,0
"X248",0,0,0,0,0,0,0,0,0,0
"X249",-0.0388539371891625,0.0395812123371697,-0.0376224264867775,0.0306210639059019,-0.00659076656522414,-0.0371217516510805,0.0225665224205212,0.00511773194968648,0.00925696293420386,0.0130453883447613
"X250",0,0,0,0,0,0,0,0,0,0
"X251",0,0,0,0,0,0,0,0,0,0
"X252",0,0,0,0,0,0,0,0,0,0
"X253",0,0,0,0,0,0,0,0,0,0
"X254",0,0,0,0,0,0,0,0,0,0
"X255",0,0,0,0,0,0,0,0,0,0
"X256",0,0,0,0,0,0,0,0,0,0
"X257",0,0,0,0,0,0,0,0,0,0
"X258",0,0,0,0,0,0,0,0,0,0
"X259",0,0,0,0,0,0,0,0,0,0
"X260",0,0,0,0,0,0,0,0,0,0
"X261",0,0,0,0,0,0,0,0,0,0
"X262",0,0,0,0,0,0,0,0,0,0
"X263",0,0,0,0,0,0,0,0,0,0
"X264",0,0,0,0,0,0,0,0,0,0
"X265",0,0,0,0,0,0,0,0,0,0
"X266",0,0,0,0,0,0,0,0,0,0
"X267",0,0,0,0,0,0,0,0,0,0
"X268",0,0,0,0,0,0,0,0,0,0
"X269",0,0,0,0,0,0,0,0,0,0
"X270",0,0,0,0,0,0,0,0,0,0
"X271",0,0,0,0,0,0,0,0,0,0
"X272",0,0,0,0,0,0,0,0,0,0
"X273",0,0,0,0,0,0,0,0,0,0
"X274",0,0,0,0,0,0,0,0,0,0
"X275",0,0,0,0,0,0,0,0,0,0
"X276",0,0,0,0,0,0,0,0,0,0
"X277",0,0,0,0,0,0,0,0,0,0
"X278",0,0,0,0,0,0,0,0,0,0
"X279",0,0,0,0,0,0,0,0,0,0
"X280",0,0,0,0,0,0,0,0,0,0
"X281",0,0,0,0,0,0,0,0,0,0
"X282",0,0,0,0,0,0,0,0,0,0
"X283",0,0,0,0,0,0,0,0,0,0
"X284",0,0,0,0,0,0,0,0,0,0
"X285",0,0,0,0,0,0,0,0,0,0
"X286",0,0,0,0,0,0,0,0,0,0
"X287",0,0,0,0,0,0,0,0,0,0
"X288",0,0,0,0,0,0,0,0,0,0
"X289",0,0,0,0,0,0,0,0,0,0
"X290",0,0,0,0,0,0,0,0,0,0
"X291",0,0,0,0,0,0,0,0,0,0
"X292",0,0,0,0,0,0,0,0,0,0
"X293",0.0210832682967861,-0.00666418573204146,-0.0041036062310342,-0.00469302239215743,0.000235482682284395,-0.00605815348645156,0.00611384903625848,-0.00140743399843048,-0.00166777748426562,-0.00283842069094821
"X294",0,0,0,0,0,0,0,0,0,0
"X295",0,0,0,0,0,0,0,0,0,0
"X296",0,0,0,0,0,0,0,0,0,0
"X297",0,0,0,0,0,0,0,0,0,0
"X298",0,0,0,0,0,0,0,0,0,0
"X299",0,0,0,0,0,0,0,0,0,0
"X300",0,0,0,0,0,0,0,0,0,0
"X301",0,0,0,0,0,0,0,0,0,0
"X302",0,0,0,0,0,0,0,0,0,0
"X303",0,0,0,0,0,0,0,0,0,0
"X304",0,0,0,0,0,0,0,0,0,0
"X305",0,0,0,0,0,0,0,0,0,0
"X306",0,0,0,0,0,0,0,0,0,0
"X307",0,0,0,0,0,0,0,0,0,0
"X308",0,0,0,0,0,0,0,0,0,0
"X309",0,0,0,0,0,0,0,0,0,0
"X310",0,0,0,0,0,0,0,0,0,0
"X311",0,0,0,0,0,0,0,0,0,0
"X312",0,0,0,0,0,0,0,0,0,0
"X313",0,0,0,0,0,0,0,0,0,0
"X314",0,0,0,0,0,0,0,0,0,0
"X315",0,0,0,0,0,0,0,0,0,0
"X316",0,0,0,0,0,0,0,0,0,0
"X317",0,0,0,0,0,0,0,0,0,0
"X318",0,0,0,0,0,0,0,0,0,0
"X319",0,0,0,0,0,0,0,0,0,0
"X320",0,0,0,0,0,0,0,0,0,0
"X321",0,0,0,0,0,0,0,0,0,0
"X322",0,0,0,0,0,0,0,0,0,0
"X323",0,0,0,0,0,0,0,0,0,0
"X324",0,0,0,0,0,0,0,0,0,0
"X325",0,0,0,0,0,0,0,0,0,0
"X326",0,0,0,0,0,0,0,0,0,0
"X327",0,0,0,0,0,0,0,0,0,0
"X328",0,0,0,0,0,0,0,0,0,0
"X329",0,0,0,0,0,0,0,0,0,0
"X330",0,0,0,0,0,0,0,0,0,0
"X331",0,0,0,0,0,0,0,0,0,0
"X332",0,0,0,0,0,0,0,0,0,0
"X333",0,0,0,0,0,0,0,0,0,0
"X334",0,0,0,0,0,0,0,0,0,0
"X335",0,0,0,0,0,0,0,0,0,0
"X336",0,0,0,0,0,0,0,0,0,0
"X337",0,0,0,0,0,0,0,0,0,0
"X338",0,0,0,0,0,0,0,0,0,0
"X339",0,0,0,0,0,0,0,0,0,0
"X340",0,0,0,0,0,0,0,0,0,0
"X341",0,0,0,0,0,0,0,0,0,0
"X342",0,0,0,0,0,0,0,0,0,0
"X343",0,0,0,0,0,0,0,0,0,0
"X344",0,0,0,0,0,0,0,0,0,0
"X345",0,0,0,0,0,0,0,0,0,0
"X346",0,0,0,0,0,0,0,0,0,0
"X347",0,0,0,0,0,0,0,0,0,0
"X348",0,0,0,0,0,0,0,0,0,0
"X349",0,0,0,0,0,0,0,0,0,0
"X350",0,0,0,0,0,0,0,0,0,0
"X351",0,0,0,0,0,0,0,0,0,0
"X352",0,0,0,0,0,0,0,0,0,0
"X353",0,0,0,0,0,0,0,0,0,0
"X354",0,0,0,0,0,0,0,0,0,0
"X355",0,0,0,0,0,0,0,0,0,0
"X356",0,0,0,0,0,0,0,0,0,0
"X357",0,0,0,0,0,0,0,0,0,0
"X358",0,0,0,0,0,0,0,0,0,0
"X359",-0.00292695685163566,-0.000545407995868148,-0.00136862667727064,-0.00569612911322049,-0.00083867053850342,-0.00130906035117467,0.0237480969205145,-0.00313662202383761,-0.00427699659325235,-0.00364962677575147
"X360",0,0,0,0,0,0,0,0,0,0
"X361",0,0,0,0,0,0,0,0,0,0
"X362",-0.0318287280216693,-0.00105208475005967,-0.00999631885173314,0.182485783870869,-0.0414951266770499,-0.0340558053288466,0.0357814404278065,-0.0294292808795526,-0.0208097251734857,-0.0496001546162782
"X363",0,0,0,0,0,0,0,0,0,0
"X364",0,0,0,0,0,0,0,0,0,0
"X365",0,0,0,0,0,0,0,0,0,0
"X366",0,0,0,0,0,0,0,0,0,0
"X367",0,0,0,0,0,0,0,0,0,0
"X368",0,0,0,0,0,0,0,0,0,0
"X369",0,0,0,0,0,0,0,0,0,0
"X370",0,0,0,0,0,0,0,0,0,0
"X371",0,0,0,0,0,0,0,0,0,0
"X372",0,0,0,0,0,0,0,0,0,0
"X373",0,0,0,0,0,0,0,0,0,0
"X374",0,0,0,0,0,0,0,0,0,0
"X375",0,0,0,0,0,0,0,0,0,0
"X376",0,0,0,0,0,0,0,0,0,0
"X377",0,0,0,0,0,0,0,0,0,0
"X378",0,0,0,0,0,0,0,0,0,0
"X379",0,0,0,0,0,0,0,0,0,0
"X380",0,0,0,0,0,0,0,0,0,0
"X381",0,0,0,0,0,0,0,0,0,0
"X382",0,0,0,0,0,0,0,0,0,0
"X383",0,0,0,0,0,0,0,0,0,0
"X384",0,0,0,0,0,0,0,0,0,0
"X385",0,0,0,0,0,0,0,0,0,0
"X386",0,0,0,0,0,0,0,0,0,0
"X387",0,0,0,0,0,0,0,0,0,0
"X388",0,0,0,0,0,0,0,0,0,0
"X389",0,0,0,0,0,0,0,0,0,0
"X390",0,0,0,0,0,0,0,0,0,0
"X391",0,0,0,0,0,0,0,0,0,0
"X392",0,0,0,0,0,0,0,0,0,0
"X393",0,0,0,0,0,0,0,0,0,0
"X394",0,0,0,0,0,0,0,0,0,0
"X395",0,0,0,0,0,0,0,0,0,0
"X396",0,0,0,0,0,0,0,0,0,0
"X397",0,0,0,0,0,0,0,0,0,0
"X398",0,0,0,0,0,0,0,0,0,0
"X399",0,0,0,0,0,0,0,0,0,0
"X400",0,0,0,0,0,0,0,0,0,0
"X401",0,0,0,0,0,0,0,0,0,0
"X402",0,0,0,0,0,0,0,0,0,0
"X403",0,0,0,0,0,0,0,0,0,0
"X404",0,0,0,0,0,0,0,0,0,0
"X405",0,0,0,0,0,0,0,0,0,0
"X406",0,0,0,0,0,0,0,0,0,0
"X407",0,0,0,0,0,0,0,0,0,0
"X408",0,0,0,0,0,0,0,0,0,0
"X409",0,0,0,0,0,0,0,0,0,0
"X410",0,0,0,0,0,0,0,0,0,0
"X411",0,0,0,0,0,0,0,0,0,0
"X412",0,0,0,0,0,0,0,0,0,0
"X413",0,0,0,0,0,0,0,0,0,0
"X414",0,0,0,0,0,0,0,0,0,0
"X415",0,0,0,0,0,0,0,0,0,0
"X416",0,0,0,0,0,0,0,0,0,0
"X417",0,0,0,0,0,0,0,0,0,0
"X418",0,0,0,0,0,0,0,0,0,0
"X419",0,0,0,0,0,0,0,0,0,0
"X420",0,0,0,0,0,0,0,0,0,0
"X421",0,0,0,0,0,0,0,0,0,0
"X422",0,0,0,0,0,0,0,0,0,0
"X423",0,0,0,0,0,0,0,0,0,0
"X424",0,0,0,0,0,0,0,0,0,0
"X425",0,0,0,0,0,0,0,0,0,0
"X426",0,0,0,0,0,0,0,0,0,0
"X427",0,0,0,0,0,0,0,0,0,0
"X428",0,0,0,0,0,0,0,0,0,0
"X429",0,0,0,0,0,0,0,0,0,0
"X430",0,0,0,0,0,0,0,0,0,0
"X431",0.00998346553200864,-0.00143307744136409,-0.00145039272711197,-0.000984343010607243,-0.00122308073248611,-0.00153005213129884,-0.00173853820369281,-0.000547444086332051,-0.000376487923232237,-0.0007000492758833
"X432",0,0,0,0,0,0,0,0,0,0
"X433",0,0,0,0,0,0,0,0,0,0
"X434",0,0,0,0,0,0,0,0,0,0
"X435",0,0,0,0,0,0,0,0,0,0
"X436",0,0,0,0,0,0,0,0,0,0
"X437",0,0,0,0,0,0,0,0,0,0
"X438",0,0,0,0,0,0,0,0,0,0
"X439",0,0,0,0,0,0,0,0,0,0
"X440",0,0,0,0,0,0,0,0,0,0
"X441",0,0,0,0,0,0,0,0,0,0
"X442",0,0,0,0,0,0,0,0,0,0
"X443",0,0,0,0,0,0,0,0,0,0
"X444",0,0,0,0,0,0,0,0,0,0
"X445",0,0,0,0,0,0,0,0,0,0
"X446",0,0,0,0,0,0,0,0,0,0
"X447",0,0,0,0,0,0,0,0,0,0
"X448",-0.00255970895119257,-0.0121014889946416,-0.00890541698469755,0.0080040401659603,-0.00993051400469268,-0.0112426932587808,0.00500746387741326,0.0410106314797705,0.00797173006623991,-0.0172540433953789
"X449",0,0,0,0,0,0,0,0,0,0
"X450",0,0,0,0,0,0,0,0,0,0
"X451",0,0,0,0,0,0,0,0,0,0
"X452",0,0,0,0,0,0,0,0,0,0
"X453",0,0,0,0,0,0,0,0,0,0
"X454",0,0,0,0,0,0,0,0,0,0
"X455",0,0,0,0,0,0,0,0,0,0
"X456",0,0,0,0,0,0,0,0,0,0
"X457",0,0,0,0,0,0,0,0,0,0
"X458",0,0,0,0,0,0,0,0,0,0
"X459",0,0,0,0,0,0,0,0,0,0
"X460",0,0,0,0,0,0,0,0,0,0
"X461",0,0,0,0,0,0,0,0,0,0
"X462",0,0,0,0,0,0,0,0,0,0
"X463",0,0,0,0,0,0,0,0,0,0
"X464",0,0,0,0,0,0,0,0,0,0
"X465",0,0,0,0,0,0,0,0,0,0
"X466",0,0,0,0,0,0,0,0,0,0
"X467",0,0,0,0,0,0,0,0,0,0
"X468",0,0,0,0,0,0,0,0,0,0
"X469",0,0,0,0,0,0,0,0,0,0
"X470",0,0,0,0,0,0,0,0,0,0
"X471",0,0,0,0,0,0,0,0,0,0
"X472",0,0,0,0,0,0,0,0,0,0
"X473",0,0,0,0,0,0,0,0,0,0
"X474",0,0,0,0,0,0,0,0,0,0
"X475",0,0,0,0,0,0,0,0,0,0
"X476",0,0,0,0,0,0,0,0,0,0
"X477",0,0,0,0,0,0,0,0,0,0
"X478",0,0,0,0,0,0,0,0,0,0
"X479",0,0,0,0,0,0,0,0,0,0
"X480",0,0,0,0,0,0,0,0,0,0
"X481",0,0,0,0,0,0,0,0,0,0
"X482",0,0,0,0,0,0,0,0,0,0
"X483",0,0,0,0,0,0,0,0,0,0
"X484",0,0,0,0,0,0,0,0,0,0
"X485",0,0,0,0,0,0,0,0,0,0
"X486",0,0,0,0,0,0,0,0,0,0
"X487",0,0,0,0,0,0,0,0,0,0
"X488",0,0,0,0,0,0,0,0,0,0
"X489",0,0,0,0,0,0,0,0,0,0
"X490",0,0,0,0,0,0,0,0,0,0
"X491",0,0,0,0,0,0,0,0,0,0
"X492",0,0,0,0,0,0,0,0,0,0
"X493",0,0,0,0,0,0,0,0,0,0
"X494",0,0,0,0,0,0,0,0,0,0
"X495",0.0515218139975345,0.00666829089689856,-0.0236786820753835,-0.0113689535817931,-0.0114539137021167,0.00585868635929795,0.00651140834526226,-0.00858011276538346,-0.00497701290280528,-0.0105015245715112
"X496",0,0,0,0,0,0,0,0,0,0
"X497",0,0,0,0,0,0,0,0,0,0
"X498",0,0,0,0,0,0,0,0,0,0
"X499",0,0,0,0,0,0,0,0,0,0
"X500",5.47858664313834e-06,5.60214255065199e-05,-0.000162440081961416,-4.05417914416829e-05,-9.12861091473235e-05,0.000446497390249133,9.42859516652812e-06,-7.51084085960923e-05,-5.68616523910273e-05,-9.11879540277783e-05
"X501",0,0,0,0,0,0,0,0,0,0
"X502",0,0,0,0,0,0,0,0,0,0
"X503",0,0,0,0,0,0,0,0,0,0
"X504",0,0,0,0,0,0,0,0,0,0
"X505",0,0,0,0,0,0,0,0,0,0
"X506",0,0,0,0,0,0,0,0,0,0
"X507",0,0,0,0,0,0,0,0,0,0
"X508",0,0,0,0,0,0,0,0,0,0
"X509",0,0,0,0,0,0,0,0,0,0
"X510",0,0,0,0,0,0,0,0,0,0
"X511",0,0,0,0,0,0,0,0,0,0
"X512",0,0,0,0,0,0,0,0,0,0
"X513",0,0,0,0,0,0,0,0,0,0
"X514",0,0,0,0,0,0,0,0,0,0
"X515",0,0,0,0,0,0,0,0,0,0
"X516",0,0,0,0,0,0,0,0,0,0
"X517",0,0,0,0,0,0,0,0,0,0
"X518",0,0,0,0,0,0,0,0,0,0
"X519",0,0,0,0,0,0,0,0,0,0
"X520",0,0,0,0,0,0,0,0,0,0
"X521",0,0,0,0,0,0,0,0,0,0
"X522",0,0,0,0,0,0,0,0,0,0
